Time (HH:mm:ss.fff),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s),Number of GNSS satellites used (),GpsAttNumObs (),GpsVelNumObs (),Total number of satellites used in position solution (gx/ix only) (),Primary GPS number of satellites tracked (),External GPS number of satellites tracked (),Secondary GPS number of satellites tracked (),GPS position mode (),GPS velocity mode (),GPS dual antenna attitude mode (),Primary GPS position mode (),External GPS position mode (),Secondary GPS position mode (),Position accuracy north (m),Position accuracy east (m),Position accuracy down (m),Heading accuracy (deg),Pitch accuracy (deg),Roll accuracy (deg),GPS satellites used in position solution (gx/ix only) (),Glonass satellites used in position solution (gx/ix only) (),Galileo satellites used in position solution (gx/ix only) (),Beidou satellites used in position solution (gx/ix only) ()
00:42:37.400,1426380175400000000,-18,968.400000000,37.40257565005,-121.934244747773,5.01722955703735,0.1049,1.3564,0.0525,0.6225,-0.3158,-9.7781,84.3177296386012,-2.50497148031196,0.0153552689095061,-0.0525,7,8,21,7,30,,22,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.027,0.0687549354156988,0.00802140913183153,0.00859436692696235,7,0,0,0
00:42:38.400,1426380176400000000,-18,969.400000000,37.402579485567,-121.934224316883,4.94796657562256,0.7517,2.181,0.1071,0.5521,-0.4293,-9.7213,69.6490360550004,-2.32718267648286,1.09274510687351,-0.1071,7,8,22,7,30,,23,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0687549354156988,0.00802140913183153,0.00859436692696235,7,0,0,0
00:42:39.400,1426380177400000000,-18,970.400000000,37.4025900950656,-121.934196775744,4.83205890655518,1.4483,2.6904,0.1147,0.441,-0.0645,-9.9924,61.9155382152221,-0.847003508541896,1.09887575528141,-0.1147,7,8,23,7,30,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.027,0.0687549354156988,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:40.400,1426380178400000000,-18,971.400000000,37.4026039996585,-121.93416438237,4.76362800598145,1.5956,3.0268,0.0907,0.2781,0.1459,-9.8698,62.644283234849,-0.177846099608608,0.550268666443643,-0.0907,7,7,23,7,31,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0687549354156988,0.00859436692696235,0.00859436692696235,6,0,0,0
00:42:41.400,1426380179400000000,-18,972.400000000,37.4026181575287,-121.934128592224,4.74181795120239,1.5596,3.2847,-0.0152,0.221,0.3176,-9.5956,64.9774246724013,0.521047818891971,0.167360971957713,0.0152,7,7,22,7,30,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.068181977620568,0.00802140913183153,0.00859436692696235,7,0,0,0
00:42:42.400,1426380180400000000,-18,973.400000000,37.4026315133758,-121.934090629483,4.77498054504395,1.3886,3.4257,-0.0687,0.2639,0.4682,-9.7932,68.7145418911421,1.56996165443797,-0.164725366100112,0.0687,7,7,24,7,32,,28,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0676090198254371,0.00802140913183153,0.00859436692696235,7,0,0,0
00:42:43.400,1426380181400000000,-18,974.400000000,37.4026428003948,-121.934051895031,4.87731552124023,1.1138,3.3813,-0.1459,0.1523,0.439,-10.1884,72.2107303570303,2.90025506317271,-0.552331314506114,0.1459,7,6,26,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.028,0.0676090198254371,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:44.400,1426380182400000000,-18,975.400000000,37.4026513771034,-121.934016525419,5.05081033706665,0.7955,2.8198,-0.1965,-0.2165,0.3797,-10.0363,74.5802546145734,3.11860927889707,-0.752350880786284,0.1965,6,6,25,6,34,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0670360620303063,0.00859436692696235,0.00859436692696235,6,0,0,0
00:42:45.400,1426380183400000000,-18,976.400000000,37.402657359287,-121.933988927731,5.20581102371216,0.5376,2.0047,-0.1137,-0.6578,0.1788,-9.6977,75.3456116373091,1.6520092107007,-0.808328857370565,0.1137,6,7,23,6,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.027,0.0658901464400447,0.00859436692696235,0.00859436692696235,6,0,0,0
00:42:46.400,1426380184400000000,-18,977.400000000,37.4026610764849,-121.933971369722,5.27164840698242,0.3137,1.2007,-0.0427,-0.4047,0.2118,-9.7745,75.9041308960027,0.773779502324177,-0.697690707130803,0.0427,7,7,25,7,34,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.028,0.0653171886449139,0.00859436692696235,0.00859436692696235,6,0,0,0
00:42:47.400,1426380185400000000,-18,978.400000000,37.4026632921801,-121.933960719487,5.29801559448242,0.1737,0.683,-0.0181,-0.6759,0.1686,-9.7217,76.2804495758446,-0.16747556351674,-0.892209878577718,0.0181,7,7,26,7,34,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.009,0.027,0.064744230849783,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:48.400,1426380186400000000,-18,979.400000000,37.4026641441344,-121.933956441948,5.30805444717407,0.0219,0.0742,-0.0038,-0.7763,0.1754,-9.7715,76.3656483999805,-0.635123715902517,-0.877141088565777,0.0038,7,6,28,7,35,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.027,0.0641712730546522,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:49.400,1426380187400000000,-18,980.400000000,37.4026640473977,-121.933956472421,5.30937719345093,-0.001,-0.0013,0.003,-0.0736,0.1349,-9.7682,76.3638722308156,-0.544023426476717,-0.876396243432107,-0.003,7,7,28,7,35,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.01,0.027,0.064744230849783,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:50.400,1426380188400000000,-18,981.400000000,37.4026639764616,-121.933956466707,5.30917119979858,-0.003,0.0024,0.0042,-0.0754,0.1534,-9.7575,76.3629554983434,-0.539668947233722,-0.878573483053604,-0.0042,7,7,28,7,34,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.027,0.064744230849783,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:51.400,1426380189400000000,-18,982.400000000,37.4026639478796,-121.933956408995,5.30046844482422,-0.0027,0.0022,0.0037,-0.0864,0.1555,-9.7978,76.3724665977426,-0.550154074884616,-0.873244975558888,-0.0037,8,7,28,7,34,,26,gxInteger (24),gxInteger (24),,RTK Integer (6),,,0.008,0.008,0.026,0.0641712730546522,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:52.400,1426380190400000000,-18,983.400000000,37.4026639561591,-121.933956380239,5.29826927185059,-0.0036,0.0011,0.0012,-0.0913,0.1481,-9.8015,76.3909158387458,-0.540070017690314,-0.877141088565777,-0.0012,8,8,29,8,35,,26,gxInteger (24),gxInteger (24),,RTK Integer (6),,,0.009,0.009,0.027,0.064744230849783,0.00859436692696235,0.00859436692696235,8,0,0,0
00:42:53.400,1426380191400000000,-18,984.400000000,37.4026639631783,-121.933956393217,5.2959361076355,-0.0046,0.0012,-0.0007,-0.1054,0.1598,-9.8284,76.4065575865529,-0.532392383235561,-0.885850047051766,0.0007,7,8,29,8,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.064744230849783,0.00859436692696235,0.00859436692696235,8,0,0,0
00:42:54.400,1426380192400000000,-18,985.400000000,37.4026639527499,-121.933956391347,5.29580307006836,-0.0037,0.0003,-0.0004,-0.0973,0.1476,-9.8103,76.4272413629571,-0.537434411832712,-0.886251117508357,0.0004,7,8,29,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.025,0.064744230849783,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:55.400,1426380193400000000,-18,986.400000000,37.4026639494426,-121.933956386321,5.29891681671143,-0.0016,0.0012,-0.001,-0.1005,0.1463,-9.7943,76.4397891386705,-0.533595594605336,-0.889230498043038,0.001,7,8,29,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.064744230849783,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:56.400,1426380194400000000,-18,987.400000000,37.4026639590477,-121.933956375252,5.29809045791626,-0.0008,0.0021,0.0014,-0.0958,0.1761,-9.7996,76.4515347734706,-0.549008159294355,-0.889975343176708,-0.0014,7,8,28,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),,,,0.008,0.007,0.025,0.0635983152595214,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:57.400,1426380195400000000,-18,988.400000000,37.4026639724228,-121.933956360085,5.2953577041626,0.0009,0.0018,0.0016,-0.1029,0.1424,-9.7989,76.4649992816562,-0.551013511577313,-0.878745370392144,-0.0016,7,8,28,7,36,,26,gxInteger (24),gxInteger (24),RTK Integer (6),Differential (4),,,0.008,0.008,0.026,0.0624523996692597,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:58.400,1426380196400000000,-18,989.400000000,37.4026639885959,-121.933956339392,5.29100608825684,0,0.0022,0.0009,-0.0864,0.155,-9.8027,76.4709007469461,-0.538981397879565,-0.886021934390305,-0.0009,7,8,28,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),Differential (4),,,0.009,0.008,0.026,0.0630253574643906,0.00859436692696235,0.00859436692696235,7,0,0,0
00:42:59.400,1426380197400000000,-18,990.400000000,37.4026639780359,-121.933956324071,5.29328966140747,-0.0016,0.0004,-0.0015,-0.0763,0.1442,-9.7978,76.4809848041404,-0.539325172556644,-0.882985258076112,0.0015,7,8,27,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),,,,0.008,0.008,0.026,0.0613064840789981,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:00.400,1426380198400000000,-18,991.400000000,37.4026639827146,-121.933956307624,5.29907941818237,-0.0025,0.0005,-0.0021,-0.1056,0.1559,-9.7805,76.496913030845,-0.530902692968221,-0.891866103900639,0.0021,7,8,27,7,36,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0601605684887364,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:01.400,1426380199400000000,-18,992.400000000,37.4026639827367,-121.933956307908,5.30026721954346,-0.0022,0.001,-0.002,-0.086,0.1446,-9.8017,76.4930169178381,-0.544309905374282,-0.888886723365959,0.002,7,8,29,7,35,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0613064840789981,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:02.400,1426380200400000000,-18,993.400000000,37.4026639854149,-121.933956291682,5.30099153518677,-0.0014,0.0006,-0.0002,-0.1015,0.1525,-9.7975,76.4954806363572,-0.554623145686637,-0.885792751272253,0.0002,7,8,28,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.026,0.0601605684887364,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:03.400,1426380201400000000,-18,994.400000000,37.4026639725865,-121.933956271676,5.30229949951172,-0.0003,0.0017,0.0002,-0.0895,0.1511,-9.7978,76.4872873398868,-0.546888215452371,-0.888199174011802,-0.0002,7,9,28,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.026,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:04.400,1426380202400000000,-18,995.400000000,37.4026639657958,-121.933956279088,5.30539035797119,0.0001,0.0017,-0.0001,-0.0943,0.1553,-9.7908,76.4738228317012,-0.545283933626004,-0.886537596405923,0.0001,7,8,27,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.026,0.0601605684887364,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:05.400,1426380203400000000,-18,996.400000000,37.4026639597788,-121.933956304033,5.30653667449951,0.0003,-0.0012,0.0007,-0.0998,0.156,-9.794,76.4557173653751,-0.530100552055038,-0.890433709412812,-0.0007,7,8,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0595876106936056,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:06.400,1426380204400000000,-18,997.400000000,37.4026639529412,-121.933956333594,5.30721712112427,-0.0001,-0.0009,0.0006,-0.1001,0.1497,-9.7911,76.4595561826025,-0.532105904337995,-0.889115906484011,-0.0006,7,9,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:07.400,1426380205400000000,-18,998.400000000,37.4026639379762,-121.933956361328,5.30552339553833,-0.0002,-0.0003,0.0012,-0.0856,0.1596,-9.782,76.4437998432364,-0.547289285908962,-0.881037201572667,-0.0012,7,9,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0595876106936056,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:08.400,1426380206400000000,-18,999.400000000,37.4026639276642,-121.933956381532,5.30585145950317,0.0013,0.0013,0.0022,-0.1079,0.1376,-9.7918,76.4254651937922,-0.546659032334318,-0.881667455147311,-0.0022,7,8,26,7,33,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.025,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:09.400,1426380207400000000,-18,1000.400000000,37.4026639571336,-121.933956384302,5.29798316955566,0.0022,0.0025,0.003,-0.0846,0.1532,-9.7907,76.4063284034348,-0.544768271610387,-0.881209088911206,-0.003,7,8,26,7,33,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.007,0.025,0.058441695103344,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:10.400,1426380208400000000,-18,1001.400000000,37.4026640174202,-121.933956324148,5.28649711608887,0.0005,0.0008,0.0018,-0.0797,0.1518,-9.7861,76.3923482332336,-0.538179256966382,-0.889402385381577,-0.0018,7,8,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:11.400,1426380209400000000,-18,1002.400000000,37.4026640471498,-121.933956308756,5.28316736221313,0.0008,0.0024,0.0014,-0.094,0.1651,-9.8081,76.3914887965409,-0.5325642705741,-0.895762216907529,-0.0014,7,8,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.058441695103344,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:12.400,1426380210400000000,-18,1003.400000000,37.4026640701553,-121.933956294198,5.27477741241455,0.0003,0.0009,0.0008,-0.0858,0.1475,-9.7873,76.4053543751831,-0.541273229060089,-0.889287793822551,-0.0008,7,8,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.058441695103344,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:13.400,1426380211400000000,-18,1004.400000000,37.4026640647695,-121.9339562954,5.27096033096313,0.0011,0.0016,0.0004,-0.1078,0.1571,-9.8036,76.4232879541707,-0.540700271264958,-0.892725540593336,-0.0004,7,8,28,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0595876106936056,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:14.400,1426380212400000000,-18,1005.400000000,37.4026640527451,-121.933956286725,5.27090072631836,0.0004,-0.0005,0.0005,-0.08,0.1446,-9.7972,76.4362940961202,-0.549409229750946,-0.881495567808771,-0.0005,7,9,28,7,34,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:15.400,1426380213400000000,-18,1006.400000000,37.4026640533787,-121.933956239454,5.27587366104126,-0.0012,-0.0002,-0.0018,-0.1031,0.1611,-9.7991,76.4388151104187,-0.548778976176302,-0.883443624312216,0.0018,7,9,28,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.027,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:16.400,1426380214400000000,-18,1007.400000000,37.4026640303508,-121.933956239369,5.27670955657959,-0.0013,-0.0003,-0.002,-0.0858,0.1536,-9.7885,76.4340022649396,-0.537377116053199,-0.886079230169818,0.002,7,9,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0595876106936056,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:17.400,1426380215400000000,-18,1008.400000000,37.4026640560872,-121.933956229908,5.27495718002319,-0.0003,0.001,-0.0015,-0.0914,0.1539,-9.801,76.4357784341045,-0.541044045942036,-0.888141878232289,0.0015,7,9,28,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0578687373082131,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:18.400,1426380216400000000,-18,1009.400000000,37.4026641116811,-121.933956176907,5.27323341369629,0.0001,0.0004,-0.0001,-0.0972,0.147,-9.8019,76.4352054763094,-0.53720522871466,-0.891178554546482,0.0001,7,9,28,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0578687373082131,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:19.400,1426380217400000000,-18,1010.400000000,37.4026641308902,-121.933956133541,5.27409219741821,0.0005,0.001,0.0011,-0.0847,0.1524,-9.8016,76.4347471100733,-0.548377905719711,-0.889230498043038,-0.0011,7,9,28,7,35,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.027,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:20.400,1426380218400000000,-18,1011.400000000,37.4026641383871,-121.933956148554,5.26979875564575,0.0002,0.0006,0.0006,-0.1012,0.1336,-9.8032,76.4401329133475,-0.554565849907124,-0.883386328532703,-0.0006,7,9,27,7,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0590146528984748,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:21.400,1426380219400000000,-18,1012.400000000,37.4026641657462,-121.933956152392,5.26618242263794,-0.0001,-0.0015,0.0002,-0.0821,0.1512,-9.7974,76.4505607452189,-0.544023426476717,-0.889860751617682,-0.0002,7,9,26,7,33,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0578687373082131,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:22.400,1426380220400000000,-18,1013.400000000,37.4026641324745,-121.933956197988,5.27037334442139,0.0001,-0.0007,-0.002,-0.1191,0.1396,-9.7967,76.4627074504757,-0.541158637501063,-0.884589539902478,0.002,7,9,26,7,33,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.027,0.058441695103344,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:23.400,1426380221400000000,-18,1014.400000000,37.4026640817385,-121.933956241682,5.27553224563599,-0.0004,-0.0034,-0.0008,-0.0628,0.1435,-9.7787,76.4762865502203,-0.525574185473504,-0.890089934735734,0.0008,7,9,26,7,33,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0578687373082131,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:24.400,1426380222400000000,-18,1015.400000000,37.4026640601479,-121.933956260844,5.27835607528687,-0.0016,-0.0021,-0.0003,-0.0904,0.1486,-9.8022,76.4795524096525,-0.53107458030676,-0.891121258766969,0.0003,7,9,26,7,33,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0567228217179515,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:25.400,1426380223400000000,-18,1016.400000000,37.4026640511113,-121.93395629541,5.27925443649292,-0.001,-0.0031,0.0007,-0.0917,0.1425,-9.8131,76.4855684665014,-0.546143370318701,-0.885448976595174,-0.0007,7,9,26,7,33,,27,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.058441695103344,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:26.400,1426380224400000000,-18,1017.400000000,37.4026640363526,-121.933956326292,5.28046178817749,-0.0026,-0.0035,-0.0021,-0.0901,0.134,-9.7953,76.4848236213677,-0.540986750162523,-0.884704131461504,0.0021,7,9,26,7,33,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0572957795130823,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:27.400,1426380225400000000,-18,1018.400000000,37.4026640300504,-121.933956348989,5.28038597106934,-0.0025,-0.0037,-0.004,-0.1051,0.1434,-9.7913,76.4881467765795,-0.545226637846491,-0.884990610359069,0.004,6,9,26,7,33,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.008,0.008,0.026,0.0567228217179515,0.00859436692696235,0.00859436692696235,7,0,0,0
00:43:28.400,1426380226400000000,-18,1019.400000000,37.4026640512514,-121.933956359572,5.2818546295166,-0.0012,-0.0018,-0.0052,-0.0926,0.1434,-9.7991,76.492443960043,-0.536804158258068,-0.889918047397195,0.0052,6,9,26,6,33,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.009,0.027,0.0572957795130823,0.00859436692696235,0.00859436692696235,6,0,0,0
00:43:29.400,1426380227400000000,-18,1020.400000000,37.4026641378308,-121.933956270089,5.27799654006958,0.0005,0.0003,-0.0017,-0.1069,0.1601,-9.8243,76.4833339311004,-0.5325642705741,-0.895246554891911,0.0017,6,9,27,6,34,,26,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.009,0.008,0.026,0.0567228217179515,0.00859436692696235,0.00859436692696235,6,0,0,0
00:43:30.400,1426380228400000000,-18,1021.400000000,37.4026641852307,-121.933956189438,5.26993656158447,0.0028,0.0015,0.0016,-0.1025,0.1517,-9.7999,76.4636814787274,-0.546601736554805,-0.891178554546482,-0.0016,6,8,27,6,34,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.01,0.009,0.027,0.0567228217179515,0.00859436692696235,0.00859436692696235,6,0,0,0
00:43:31.400,1426380229400000000,-18,1022.400000000,37.402664188672,-121.933956161683,5.26429128646851,0.0023,0.0012,0.0016,-0.0867,0.1619,-9.763,76.4271267713981,-0.549065455073868,-0.889803455838168,-0.0016,6,9,27,6,34,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.03,0.0578687373082131,0.00916732472209317,0.00916732472209317,6,0,0,0
00:43:32.400,1426380230400000000,-18,1023.400000000,37.402664188642,-121.933956158319,5.25942134857178,0.0019,0.0006,0.0001,-0.1027,0.1561,-9.7976,76.4076462063636,-0.554050187891506,-0.885334385036148,-0.0001,6,8,27,6,34,,25,gxInteger (24),gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.012,0.011,0.03,0.058441695103344,0.0103132403123548,0.0103132403123548,6,0,0,0
00:43:33.400,1426380231400000000,-18,1024.400000000,37.4026641762424,-121.933956154935,5.25705242156982,0.0005,-0.0005,0.0001,-0.0884,0.158,-9.7769,76.3969891913742,-0.547346581688475,-0.886365709067383,-0.0001,12,8,26,6,33,,25,,gxInteger (24),RTK Integer (6),RTK Integer (6),,,0.013,0.012,0.029,0.0578687373082131,0.0108861981074856,0.0108861981074856,6,0,0,0
